ChemicalId,Kg,RealKg,ScalerId,StartScale,EndScale
52,5440.00,5400.00,1053,2022-01-13 14:58:00.530,2022-01-13 14:58:26.260
51,48000.00,47970.00,1052,2022-01-14 19:05:08.337,2022-01-14 19:05:28.830
52,5440.00,5400.00,1052,2022-01-14 19:06:00.903,2022-01-14 19:06:25.057
58,1020.00,1000.00,1052,2022-01-16 10:11:20.847,2022-01-16 10:11:28.813
153,2040.00,2000.00,1052,2022-01-16 10:11:45.807,2022-01-16 10:11:51.267
223,2040.00,2000.00,1052,2022-01-16 10:13:12.667,2022-01-16 10:13:21.047
147,1500.00,1450.00,1052,2022-01-16 10:13:23.250,2022-01-16 10:13:28.307
141,4800.00,4760.00,1052,2022-01-16 13:08:15.897,2022-01-16 13:10:06.897
51,56000.00,55980.00,1053,2022-01-18 18:54:52.523,2022-01-18 18:55:04.733
147,4000.00,3950.00,1053,2022-01-18 18:55:16.630,2022-01-18 18:55:27.810
52,5440.00,5400.00,1053,2022-01-18 18:55:40.217,2022-01-18 18:56:24.170
153,2040.00,2000.00,1052,2022-02-15 02:10:21.093,2022-02-15 02:10:26.390
71,2040.00,2000.00,1052,2022-02-15 02:10:33.533,2022-02-15 02:10:39.693
147,1500.00,1450.00,1052,2022-02-15 02:10:45.177,2022-02-15 02:10:50.630
58,1020.00,1000.00,1052,2022-02-15 02:11:00.100,2022-02-15 02:11:21.060
58,1020.00,1000.00,1052,2022-02-14 22:55:30.503,2022-02-14 22:55:46.120
153,2040.00,2000.00,1052,2022-02-14 22:55:51.340,2022-02-14 22:55:56.607
223,2040.00,2030.00,1052,2022-02-14 22:55:58.653,2022-02-14 22:56:09.280
147,1500.00,1550.00,1052,2022-02-14 22:56:10.187,2022-02-14 22:56:19.463
58,1020.00,1000.00,1052,2022-02-15 13:12:40.093,2022-02-15 13:12:53.820
51,24000.00,23960.00,1052,2022-02-15 16:11:05.927,2022-02-15 16:11:29.643
52,4080.00,4050.00,1052,2022-02-15 16:11:59.253,2022-02-15 16:12:29.683
52,4080.00,4050.00,1052,2022-02-15 21:14:38.627,2022-02-15 21:15:08.150
64,9000.00,8990.00,1052,2022-02-15 21:15:10.603,2022-02-15 21:15:32.197
58,2040.00,2050.00,1052,2022-02-15 17:10:59.020,2022-02-15 17:11:16.427
58,1020.00,1050.00,1052,2022-02-16 01:59:16.383,2022-02-16 01:59:38.207
153,4080.00,4050.00,1052,2022-02-16 02:02:50.970,2022-02-16 02:03:00.660
147,3000.00,2950.00,1052,2022-02-16 02:03:07.580,2022-02-16 02:03:16.177
58,1500.00,1550.00,1052,2022-02-16 14:30:06.270,2022-02-16 14:30:19.583
153,2040.00,2000.00,1052,2022-02-16 14:30:31.887,2022-02-16 14:30:37.107
147,1500.00,1450.00,1052,2022-02-16 14:46:01.840,2022-02-16 14:31:37.733
58,3000.00,3050.00,1052,2022-02-16 15:26:08.067,2022-02-16 15:26:24.903
153,4080.00,4100.00,1052,2022-02-16 15:26:29.683,2022-02-16 15:27:08.860
147,3000.00,2950.00,1052,2022-02-16 15:27:15.790,2022-02-16 15:27:24.367
58,1500.00,1450.00,1052,2022-02-16 19:24:09.493,2022-02-16 19:24:22.910
153,2040.00,2000.00,1052,2022-02-16 19:24:27.270,2022-02-16 19:24:32.473
147,1500.00,1450.00,1052,2022-02-16 19:24:37.330,2022-02-16 19:24:42.143
51,18000.00,17970.00,1052,2022-02-17 16:40:59.813,2022-02-17 16:41:12.093
52,2040.00,2000.00,1052,2022-02-17 16:41:13.233,2022-02-17 16:41:21.897
141,3000.00,2990.00,1052,2022-02-17 15:59:56.207,2022-02-17 16:00:04.560
58,1020.00,1000.00,1053,2022-02-18 20:05:56.763,2022-02-18 20:06:05.123
51,48000.00,47990.00,1053,2022-02-21 12:34:29.820,2022-02-21 12:34:51.070
52,5440.00,5400.00,1053,2022-02-21 12:34:54.507,2022-02-21 12:35:13.987
147,1500.00,1450.00,1053,2022-02-22 02:16:30.747,2022-02-22 02:16:35.653
52,3000.00,2950.00,1053,2022-02-22 02:17:18.790,2022-02-22 02:17:30.167
64,4500.00,4470.00,1053,2022-02-22 02:17:31.590,2022-02-22 02:17:43.980
52,3000.00,2950.00,1052,2022-02-23 02:30:44.807,2022-02-23 02:31:00.570
64,6000.00,5950.00,1052,2022-02-23 02:31:02.630,2022-02-23 02:31:17.587
51,18000.00,17950.00,1053,2022-02-26 03:51:31.893,2022-02-26 03:51:42.880
52,3000.00,2950.00,1053,2022-02-26 03:51:44.003,2022-02-26 03:52:01.230
58,1500.00,1450.00,1052,2022-02-27 02:08:56.640,2022-02-27 02:09:15.580
153,2040.00,2000.00,1052,2022-02-27 02:09:21.413,2022-02-27 02:09:26.730
223,2040.00,2010.00,1052,2022-02-27 02:09:32.607,2022-02-27 02:12:40.270
147,1500.00,1450.00,1052,2022-02-27 02:12:50.533,2022-02-27 02:12:55.423
51,48000.00,47950.00,1052,2022-03-03 00:04:16.897,2022-03-03 00:04:36.070
52,5440.00,5400.00,1052,2022-03-03 00:04:39.607,2022-03-03 00:05:04.490
58,1020.00,1050.00,1052,2022-03-05 02:22:58.653,2022-03-05 02:23:13.653
153,2040.00,2000.00,1052,2022-03-05 02:23:20.247,2022-03-05 02:23:25.590
223,2040.00,2000.00,1052,2022-03-05 02:23:27.857,2022-03-05 02:23:38.073
147,1500.00,1450.00,1052,2022-03-05 02:23:41.107,2022-03-05 02:23:46.043
141,2100.00,2080.00,1052,2022-03-05 02:23:50.310,2022-03-05 02:23:57.637
58,3000.00,2950.00,1052,2022-03-06 00:48:05.300,2022-03-06 00:48:24.193
153,4080.00,4050.00,1052,2022-03-06 00:48:34.020,2022-03-06 00:48:43.473
71,4080.00,4050.00,1052,2022-03-06 00:49:08.167,2022-03-06 00:49:24.720
147,3000.00,2950.00,1052,2022-03-06 00:49:44.173,2022-03-06 00:49:52.753
51,48000.00,47980.00,1053,2022-03-08 22:38:46.293,2022-03-08 22:39:06.980
52,5440.00,5400.00,1053,2022-03-08 22:39:11.840,2022-03-08 22:39:31.920
51,12000.00,11980.00,1052,2022-03-06 12:49:30.397,2022-03-06 12:50:04.837
52,3000.00,2950.00,1052,2022-03-06 12:50:08.323,2022-03-06 12:50:20.383
58,999.00,950.00,1053,2022-03-07 14:11:05.343,2022-03-07 14:11:13.623
64,3000.00,2990.00,1052,2022-03-07 19:53:52.020,2022-03-07 19:54:00.190
58,1500.00,1550.00,1053,2022-03-10 00:42:39.527,2022-03-10 00:42:52.437
153,2040.00,2000.00,1053,2022-03-10 00:42:58.220,2022-03-10 00:43:03.627
71,2040.00,2000.00,1053,2022-03-10 00:43:10.437,2022-03-10 00:43:17.063
147,999.00,950.00,1053,2022-03-10 00:43:22.687,2022-03-10 00:43:26.660
147,999.00,1000.00,1053,2022-03-09 11:13:02.227,2022-03-09 11:13:05.960
147,1500.00,1450.00,1053,2022-03-09 11:13:28.210,2022-03-09 11:13:33.130
147,2100.00,2050.00,1053,2022-03-09 11:13:57.193,2022-03-09 11:14:03.630
147,1500.00,1450.00,1053,2022-03-09 11:14:25.993,2022-03-09 11:14:30.757
147,999.00,950.00,1053,2022-03-09 11:52:34.960,2022-03-09 11:52:38.600
147,1500.00,1450.00,1053,2022-03-09 11:53:23.250,2022-03-09 11:53:28.107
147,2100.00,2050.00,1053,2022-03-09 11:58:57.400,2022-03-09 11:59:03.740
147,1500.00,1450.00,1053,2022-03-09 12:03:48.830,2022-03-09 12:03:53.627
51,24000.00,23970.00,1053,2022-03-09 22:52:46.310,2022-03-09 22:53:09.580
52,4080.00,4050.00,1053,2022-03-09 22:53:13.890,2022-03-09 22:53:29.830
58,3000.00,2950.00,1053,2022-03-09 22:54:16.933,2022-03-09 22:57:41.377
153,2040.00,2000.00,1053,2022-03-09 22:57:47.547,2022-03-09 22:57:52.923
52,4080.00,4050.00,1053,2022-03-10 13:19:16.973,2022-03-10 13:19:34.533
64,6000.00,5990.00,1053,2022-03-10 13:19:53.113,2022-03-10 13:20:08.177
51,32000.00,31980.00,1053,2022-03-11 02:57:44.993,2022-03-11 02:58:00.040
52,5440.00,5400.00,1053,2022-03-11 02:58:14.870,2022-03-11 02:58:36.277
58,4000.00,3950.00,1053,2022-03-11 02:59:03.043,2022-03-11 02:59:29.327
52,5440.00,5400.00,1052,2022-03-11 15:32:02.223,2022-03-11 15:32:22.520
64,8000.00,7960.00,1052,2022-03-11 15:32:24.910,2022-03-11 15:32:43.990
58,999.00,1000.00,1052,2022-03-11 20:41:20.967,2022-03-11 20:42:06.363
153,999.00,950.00,1052,2022-03-11 20:42:16.427,2022-03-11 20:42:19.520
223,2040.00,1990.00,1052,2022-03-11 20:42:21.683,2022-03-11 20:42:30.953
147,1500.00,1450.00,1052,2022-03-11 20:42:31.767,2022-03-11 20:42:36.987
58,340.00,300.00,1052,2022-03-11 08:45:14.823,2022-03-11 08:45:19.200
147,500.00,450.00,1052,2022-03-11 08:45:43.637,2022-03-11 08:45:46.310
51,24000.00,23980.00,1052,2022-03-12 07:14:26.590,2022-03-12 07:14:49.487
191,4080.00,4060.00,1052,2022-03-12 07:15:03.310,2022-03-12 07:15:14.200
190,6000.00,6050.00,1052,2022-03-12 07:15:38.597,2022-03-12 07:19:25.167
147,3000.00,2950.00,1052,2022-03-12 07:19:29.713,2022-03-12 07:19:39.213
52,4080.00,4050.00,1052,2022-03-12 07:20:09.607,2022-03-12 07:20:25.903
52,4080.00,4050.00,1053,2022-03-12 17:20:47.400,2022-03-12 17:21:03.400
64,15000.00,14950.00,1053,2022-03-12 17:22:27.163,2022-03-12 17:22:33.757
51,24000.00,24000.00,1053,2022-03-15 13:23:55.317,2022-03-15 13:24:25.210
191,4080.00,4060.00,1053,2022-03-15 13:24:46.943,2022-03-15 13:24:57.507
190,6000.00,5960.00,1053,2022-03-15 13:25:05.630,2022-03-15 13:25:21.443
147,3000.00,2950.00,1053,2022-03-15 13:25:22.757,2022-03-15 13:25:31.990
52,4080.00,4100.00,1053,2022-03-15 13:25:36.507,2022-03-15 13:25:49.083
52,4080.00,4050.00,1052,2022-03-15 22:28:26.700,2022-03-15 22:28:39.390
64,6000.00,5950.00,1052,2022-03-15 22:29:01.077,2022-03-15 22:29:23.310
58,16000.00,16050.00,1053,2022-03-15 12:27:26.777,2022-03-15 12:27:50.450
51,12000.00,11960.00,1052,2022-03-16 02:33:20.527,2022-03-16 02:33:46.760
52,4080.00,4050.00,1052,2022-03-16 02:33:52.667,2022-03-16 02:34:05.340
52,4080.00,4050.00,1052,2022-03-16 14:04:22.403,2022-03-16 14:04:34.890
64,15000.00,14950.00,1052,2022-03-16 14:08:41.373,2022-03-16 14:08:47.830
51,12000.00,11970.00,1052,2022-03-16 04:31:40.937,2022-03-16 04:32:08.013
52,2040.00,2000.00,1052,2022-03-16 04:32:11.013,2022-03-16 04:32:18.170
58,1500.00,1550.00,1052,2022-03-16 05:32:56.630,2022-03-16 05:43:23.450
153,1020.00,1050.00,1052,2022-03-16 05:43:41.470,2022-03-16 05:44:05.523
52,2040.00,2000.00,1052,2022-03-16 16:02:47.873,2022-03-16 16:02:55.043
64,3000.00,2970.00,1052,2022-03-16 16:02:56.860,2022-03-16 16:03:07.817
58,1500.00,1500.00,1052,2022-03-16 14:39:55.757,2022-03-16 14:40:12.353
147,1500.00,1450.00,1052,2022-03-16 14:40:19.807,2022-03-16 14:41:31.950
71,2040.00,2000.00,1052,2022-03-16 14:41:45.683,2022-03-16 14:41:53.200
58,6000.00,6050.00,1052,2022-03-16 13:10:55.310,2022-03-16 13:11:38.467
147,3000.00,2950.00,1052,2022-03-16 13:11:46.980,2022-03-16 13:11:56.090
71,3000.00,2950.00,1052,2022-03-16 13:12:01.763,2022-03-16 13:12:12.090
153,6000.00,5950.00,1052,2022-03-16 13:12:25.107,2022-03-16 13:12:38.437
51,6000.00,5980.00,1052,2022-03-17 16:10:51.950,2022-03-17 16:11:07.013
52,2040.00,2000.00,1052,2022-03-17 16:11:15.763,2022-03-17 16:11:23.187
51,48000.00,48010.00,1053,2022-03-17 22:07:33.800,2022-03-17 22:09:00.223
52,5440.00,5400.00,1053,2022-03-17 22:09:28.507,2022-03-17 22:09:45.160
58,1020.00,1050.00,1053,2022-03-18 14:43:03.447,2022-03-18 14:43:13.400
51,24000.00,23960.00,1053,2022-03-18 14:43:57.320,2022-03-18 14:44:21.540
52,4080.00,4050.00,1053,2022-03-18 14:44:32.650,2022-03-18 14:44:45.477
52,4080.00,4050.00,1053,2022-03-19 08:41:32.787,2022-03-19 08:41:45.923
64,9000.00,8990.00,1053,2022-03-19 08:41:47.267,2022-03-19 08:42:09.347
58,1500.00,1550.00,1053,2022-03-19 12:00:24.643,2022-03-19 12:00:36.400
153,2040.00,2000.00,1053,2022-03-19 12:00:40.807,2022-03-19 12:00:45.993
223,2010.00,1990.00,1053,2022-03-19 12:00:57.743,2022-03-19 12:01:07.887
147,1500.00,1450.00,1053,2022-03-19 12:01:10.933,2022-03-19 12:01:16.183
58,1020.00,1050.00,1053,2022-03-19 20:24:33.887,2022-03-19 20:25:12.933
51,12000.00,11960.00,1053,2022-03-20 00:01:49.767,2022-03-20 00:02:17.453
52,3000.00,2950.00,1053,2022-03-20 00:02:32.780,2022-03-20 00:02:43.470
52,3000.00,2950.00,1053,2022-03-20 01:52:13.163,2022-03-20 01:52:23.820
64,3000.00,2980.00,1053,2022-03-20 01:52:24.587,2022-03-20 01:52:33.183
52,4080.00,4050.00,1052,2022-03-25 08:41:27.940,2022-03-25 08:41:42.430
64,12000.00,12000.00,1052,2022-03-25 08:41:43.460,2022-03-25 08:42:18.383
58,1500.00,1450.00,1053,2022-03-30 21:19:15.063,2022-03-30 21:19:46.870
153,990.00,950.00,1053,2022-03-30 21:19:50.260,2022-03-30 21:19:56.667
147,3000.00,2950.00,1053,2022-03-30 22:31:10.443,2022-03-30 22:31:19.897
52,2040.00,2000.00,1052,2022-04-01 18:26:03.037,2022-04-01 18:26:12.693
64,6000.00,5970.00,1052,2022-04-01 18:26:20.990,2022-04-01 18:26:36.017
51,48000.00,47990.00,1053,2022-04-01 23:00:37.370,2022-04-01 23:00:57.930
52,5440.00,5400.00,1053,2022-04-01 23:01:03.370,2022-04-01 23:01:21.840
51,48000.00,47980.00,1052,2022-04-02 15:00:37.130,2022-04-02 15:00:57.680
52,5440.00,5400.00,1052,2022-04-02 15:01:08.477,2022-04-02 15:01:26.100
58,1020.00,1000.00,1053,2022-04-04 20:59:42.027,2022-04-04 20:59:50.213
153,990.00,950.00,1053,2022-04-04 21:00:03.077,2022-04-04 21:00:06.110
58,1500.00,1550.00,1053,2022-04-06 22:29:07.227,2022-04-06 22:29:34.660
51,12000.00,11980.00,1052,2022-04-07 01:56:01.560,2022-04-07 01:56:27.297
52,2040.00,2000.00,1052,2022-04-07 01:56:29.080,2022-04-07 01:56:40.533
52,2040.00,2000.00,1052,2022-04-07 06:41:24.590,2022-04-07 06:41:36.353
64,4500.00,4460.00,1052,2022-04-07 06:41:39.150,2022-04-07 06:41:50.917
58,999.00,1000.00,1053,2022-04-08 00:41:25.473,2022-04-08 00:41:40.693
51,12000.00,11970.00,1053,2022-04-08 04:02:45.333,2022-04-08 04:03:13.243
52,2040.00,2000.00,1053,2022-04-08 04:03:21.907,2022-04-08 04:03:41.910
52,2040.00,2050.00,1052,2022-04-08 09:22:27.143,2022-04-08 09:22:54.190
64,3000.00,2980.00,1052,2022-04-08 09:22:56.550,2022-04-08 09:23:04.940
51,48000.00,47950.00,1053,2022-04-07 20:07:11.463,2022-04-07 20:07:32.467
52,5440.00,5450.00,1053,2022-04-07 20:07:39.377,2022-04-07 20:08:20.300
58,250.00,200.00,1052,2022-04-08 10:46:22.500,2022-04-08 10:46:25.157
153,170.00,200.00,1052,2022-04-08 10:46:38.000,2022-04-08 10:46:39.720
147,250.00,200.00,1052,2022-04-08 10:46:51.643,2022-04-08 10:46:53.563
52,340.00,300.00,1052,2022-04-09 14:56:22.807,2022-04-09 14:56:25.370
153,2040.00,2000.00,1052,2022-04-08 15:32:39.480,2022-04-08 15:32:44.903
58,999.00,950.00,1052,2022-04-08 15:32:49.683,2022-04-08 15:33:07.730
153,2040.00,2000.00,1052,2022-04-08 21:02:09.197,2022-04-08 21:02:14.557
58,1020.00,1050.00,1052,2022-04-08 21:02:21.870,2022-04-08 21:02:31.417
71,2040.00,2000.00,1052,2022-04-08 21:02:36.840,2022-04-08 21:02:43.760
147,1500.00,1550.00,1052,2022-04-08 21:02:49.823,2022-04-08 21:03:10.377
58,2640.00,2650.00,1052,2022-04-08 18:52:44.637,2022-04-08 18:53:06.297
58,1020.00,1000.00,1052,2022-04-13 22:15:42.227,2022-04-13 22:15:50.757
153,1020.00,1000.00,1052,2022-04-13 22:15:59.383,2022-04-13 22:16:02.573
51,21000.00,20980.00,1052,2022-04-13 23:29:57.190,2022-04-13 23:30:14.033
190,2040.00,2020.00,1052,2022-04-13 23:30:18.690,2022-04-13 23:30:24.970
191,2040.00,1990.00,1052,2022-04-13 23:30:28.503,2022-04-13 23:30:34.567
201,3000.00,2950.00,1052,2022-04-13 23:30:39.050,2022-04-13 23:35:27.523
52,3000.00,2950.00,1052,2022-04-13 23:37:45.933,2022-04-13 23:38:03.200
52,6000.00,5980.00,1052,2022-04-14 15:54:51.607,2022-04-14 15:55:18.660
51,10200.00,10160.00,1052,2022-04-14 16:04:30.147,2022-04-14 16:04:52.820
141,3000.00,2990.00,1052,2022-04-14 16:05:06.553,2022-04-14 16:05:14.020
51,21000.00,20970.00,1053,2022-04-18 09:25:14.873,2022-04-18 09:25:31.420
201,3000.00,2970.00,1053,2022-04-18 09:25:42.687,2022-04-18 09:29:04.087
191,1500.00,1450.00,1053,2022-04-18 09:31:08.300,2022-04-18 09:31:13.137
190,2250.00,2220.00,1053,2022-04-18 09:31:25.980,2022-04-18 09:31:32.823
147,1140.00,1110.00,1053,2022-04-18 09:31:56.823,2022-04-18 09:32:01.920
52,2100.00,2070.00,1053,2022-04-18 09:32:22.360,2022-04-18 09:32:38.630
201,3000.00,3000.00,1053,2022-04-18 09:33:08.860,2022-04-18 09:33:20.267
58,1500.00,1510.00,1052,2022-04-19 06:30:29.470,2022-04-19 06:30:41.960
51,9000.00,9000.00,1052,2022-04-19 09:33:27.103,2022-04-19 09:33:48.000
52,2100.00,2050.00,1052,2022-04-19 09:33:49.250,2022-04-19 09:34:08.920
52,2100.00,2060.00,1052,2022-04-19 15:10:07.947,2022-04-19 15:10:30.293
64,6000.00,5950.00,1052,2022-04-19 15:10:31.327,2022-04-19 15:10:46.513
58,3000.00,2950.00,1052,2022-04-20 07:07:49.340,2022-04-20 07:08:16.637
153,1998.00,1950.00,1052,2022-04-20 07:08:26.493,2022-04-20 07:08:31.793
71,4080.00,4060.00,1052,2022-04-20 07:08:41.773,2022-04-20 07:08:53.947
147,3000.00,2950.00,1052,2022-04-20 07:09:02.760,2022-04-20 07:09:12.650
58,1500.00,1530.00,1053,2022-04-21 04:08:32.030,2022-04-21 04:08:49.230
153,2040.00,2020.00,1053,2022-04-21 04:08:55.620,2022-04-21 04:09:01.027
71,2040.00,2010.00,1053,2022-04-21 04:09:08.580,2022-04-21 04:09:15.413
147,1500.00,1470.00,1053,2022-04-21 04:09:20.867,2022-04-21 04:09:26.773
58,999.00,970.00,1053,2022-04-21 19:58:16.507,2022-04-21 19:59:09.537
51,12000.00,11970.00,1053,2022-04-21 23:51:43.057,2022-04-21 23:52:09.523
52,2040.00,2000.00,1053,2022-04-21 23:52:29.883,2022-04-21 23:52:49.953
52,2040.00,1990.00,1053,2022-04-22 04:54:14.463,2022-04-22 04:54:34.127
64,3000.00,2960.00,1053,2022-04-22 04:54:35.050,2022-04-22 04:54:43.170
51,18000.00,18000.00,1052,2022-04-25 09:39:36.163,2022-04-25 09:39:46.913
52,2040.00,1990.00,1052,2022-04-25 09:40:23.337,2022-04-25 09:40:43.993
141,3000.00,2980.00,1052,2022-04-25 09:40:46.663,2022-04-25 09:40:53.877
141,3000.00,2980.00,1052,2022-04-25 15:48:23.030,2022-04-25 15:48:30.077
58,510.00,500.00,1052,2022-04-27 14:20:17.447,2022-04-27 14:20:25.980
51,12000.00,12000.00,1052,2022-04-27 17:07:35.943,2022-04-27 17:08:01.003
52,2040.00,1990.00,1052,2022-04-27 17:08:02.863,2022-04-27 17:08:22.203
52,2040.00,2000.00,1052,2022-04-27 21:21:30.003,2022-04-27 21:21:50.113
64,4500.00,4480.00,1052,2022-04-27 21:21:59.413,2022-04-27 21:22:10.553
58,1020.00,990.00,1052,2022-05-03 01:34:50.873,2022-05-03 01:35:03.420
51,12000.00,12000.00,1052,2022-05-03 05:11:35.590,2022-05-03 05:12:01.677
52,2040.00,2020.00,1052,2022-05-03 05:12:08.770,2022-05-03 05:12:22.587
58,1500.00,1500.00,1052,2022-05-03 05:12:30.070,2022-05-03 05:12:47.123
141,3000.00,2980.00,1052,2022-05-03 05:12:52.937,2022-05-03 05:13:00.140
64,3000.00,2980.00,1052,2022-05-03 15:48:30.883,2022-05-03 15:48:38.943
51,12000.00,12000.00,1053,2022-05-05 10:41:39.623,2022-05-05 10:42:03.860
52,2040.00,2020.00,1053,2022-05-05 10:42:09.300,2022-05-05 10:42:23.110
58,1500.00,1500.00,1053,2022-05-05 10:42:40.163,2022-05-05 10:42:58.307
153,2040.00,2020.00,1053,2022-05-05 10:43:05.853,2022-05-05 10:43:11.133
51,12000.00,11980.00,1052,2022-05-06 05:45:26.130,2022-05-06 05:45:50.210
58,1020.00,1070.00,1052,2022-05-11 11:11:18.650,2022-05-11 11:12:21.383
153,2010.00,1980.00,1052,2022-05-11 11:12:48.973,2022-05-11 11:13:11.257
223,2010.00,1990.00,1052,2022-05-11 11:13:54.007,2022-05-11 11:14:18.240
147,1500.00,1450.00,1052,2022-05-11 11:14:21.473,2022-05-11 11:15:59.490
58,3000.00,2950.00,1052,2022-05-14 19:06:52.803,2022-05-14 19:07:25.297
51,24000.00,23960.00,1052,2022-05-18 17:42:05.263,2022-05-18 17:42:30.480
52,4200.00,4160.00,1052,2022-05-18 17:42:31.247,2022-05-18 17:43:07.840
64,18000.00,17950.00,1052,2022-05-20 10:56:56.943,2022-05-20 10:57:12.353
58,1020.00,990.00,1053,2022-05-17 16:10:02.093,2022-05-17 16:10:23.453
51,6000.00,5970.00,1052,2022-05-19 04:52:50.990,2022-05-19 04:53:05.617
52,2040.00,2010.00,1052,2022-05-19 04:53:09.147,2022-05-19 04:53:21.693
52,2100.00,2050.00,1052,2022-05-19 07:47:53.750,2022-05-19 07:48:06.563
58,1500.00,1520.00,1053,2022-05-17 16:08:53.087,2022-05-17 16:09:32.810
58,999.00,950.00,1052,2022-05-18 19:02:35.713,2022-05-18 19:02:59.480
153,999.00,950.00,1052,2022-05-18 19:03:05.367,2022-05-18 19:03:08.773
51,12000.00,11980.00,1052,2022-05-18 22:59:13.813,2022-05-18 22:59:40.270
52,3000.00,2980.00,1052,2022-05-18 22:59:45.720,2022-05-18 23:00:00.330
52,3000.00,2970.00,1052,2022-05-19 04:39:24.263,2022-05-19 04:39:38.950
64,3000.00,2960.00,1052,2022-05-19 04:39:40.717,2022-05-19 04:39:55.087
153,4080.00,4070.00,1052,2022-05-19 00:01:14.490,2022-05-19 00:01:24.187
58,3000.00,3000.00,1052,2022-05-19 00:01:29.763,2022-05-19 00:01:52.823
71,4080.00,4040.00,1052,2022-05-19 00:02:01.370,2022-05-19 00:02:12.323
147,3000.00,2950.00,1052,2022-05-19 00:02:16.840,2022-05-19 00:02:30.820
52,2040.00,1990.00,1052,2022-05-19 01:53:00.467,2022-05-19 01:53:12.653
52,2040.00,1990.00,1052,2022-05-19 01:53:24.857,2022-05-19 01:53:31.550
64,7500.00,7450.00,1052,2022-05-19 01:53:57.787,2022-05-19 01:54:18.843
58,1020.00,1010.00,1052,2022-05-19 07:22:12.017,2022-05-19 07:22:22.053
153,2040.00,2010.00,1052,2022-05-19 07:22:30.430,2022-05-19 07:22:35.790
223,2040.00,2020.00,1052,2022-05-19 07:22:39.430,2022-05-19 07:22:49.600
147,1500.00,1470.00,1052,2022-05-19 07:22:51.163,2022-05-19 07:22:58.010
51,32000.00,31960.00,1052,2022-05-19 18:24:19.960,2022-05-19 18:24:34.817
147,4000.00,1320.00,1052,2022-05-19 18:24:41.180,2022-05-19 18:25:05.590
52,5440.00,5410.00,1052,2022-05-19 18:25:16.430,2022-05-19 18:25:38.560
64,8000.00,7980.00,1052,2022-05-19 18:25:47.647,2022-05-19 18:26:07.150
58,3000.00,3000.00,1052,2022-05-21 05:14:31.130,2022-05-21 05:14:58.480
51,24000.00,23950.00,1052,2022-05-22 12:51:12.773,2022-05-22 12:51:36.870
52,4200.00,4070.00,1052,2022-05-22 12:51:38.167,2022-05-22 12:52:53.927
64,18000.00,17980.00,1052,2022-05-24 00:19:52.103,2022-05-24 00:20:05.753
51,32000.00,31950.00,1052,2022-05-22 09:10:31.300,2022-05-22 09:10:46.083
52,5440.00,5400.00,1052,2022-05-22 09:10:59.893,2022-05-22 09:11:21.160
52,5440.00,5410.00,1052,2022-05-22 14:25:55.227,2022-05-22 14:26:16.970
64,4000.00,3980.00,1052,2022-05-22 14:26:18.830,2022-05-22 14:26:31.080
52,2040.00,2000.00,1052,2022-05-23 22:29:26.257,2022-05-23 22:29:36.673
64,7500.00,7480.00,1052,2022-05-23 22:29:40.860,2022-05-23 22:29:59.440
58,2640.00,2680.00,1052,2022-05-25 06:57:59.443,2022-05-25 06:58:32.993
58,510.00,500.00,1052,2022-05-26 23:28:28.440,2022-05-26 23:28:37.807
51,7500.00,7460.00,1052,2022-05-27 01:05:08.427,2022-05-27 01:05:26.003
52,2040.00,2010.00,1052,2022-05-27 01:05:27.990,2022-05-27 01:05:42.023
52,2040.00,2010.00,1052,2022-05-27 05:57:34.893,2022-05-27 05:57:49.207
64,4500.00,4490.00,1052,2022-05-27 05:58:03.020,2022-05-27 05:58:14.837
58,3000.00,2970.00,1052,2022-05-27 08:49:30.380,2022-05-27 08:51:46.683
51,12000.00,11960.00,1052,2022-05-27 17:44:01.590,2022-05-27 17:44:24.873
52,4200.00,4180.00,1052,2022-05-27 17:44:37.980,2022-05-27 17:44:58.840
52,4200.00,4190.00,1052,2022-05-27 17:45:08.027,2022-05-27 17:45:20.717
64,15000.00,14960.00,1052,2022-05-27 17:55:50.273,2022-05-27 17:55:56.983
52,4080.00,4030.00,1053,2022-05-30 17:59:37.913,2022-05-30 17:59:58.977
58,2040.00,2030.00,1053,2022-05-30 18:00:06.383,2022-05-30 18:00:25.680
52,6000.00,5980.00,1053,2022-05-30 16:10:18.340,2022-05-30 16:10:45.867
52,2040.00,2010.00,1053,2022-05-30 18:07:51.590,2022-05-30 18:08:06.827
58,510.00,480.00,1053,2022-05-30 18:08:14.873,2022-05-30 18:08:23.300
64,3000.00,2950.00,1052,2022-05-31 00:38:16.497,2022-05-31 00:38:24.683
58,1500.00,1520.00,1052,2022-05-30 22:22:52.680,2022-05-30 22:23:13.427
153,1020.00,1000.00,1052,2022-05-30 22:23:19.040,2022-05-30 22:23:22.243
147,1500.00,1470.00,1052,2022-05-30 22:23:35.277,2022-05-30 22:23:41.510
223,2040.00,1990.00,1052,2022-05-30 22:23:50.107,2022-05-30 22:23:57.207
58,2040.00,2060.00,1053,2022-06-01 22:43:15.783,2022-06-01 22:43:32.400
153,4080.00,4030.00,1053,2022-06-01 22:43:37.887,2022-06-01 22:43:47.470
71,3000.00,2980.00,1053,2022-06-01 22:43:53.220,2022-06-01 22:44:04.813
147,3000.00,2970.00,1053,2022-06-01 22:44:11.610,2022-06-01 22:44:22.730
58,1020.00,1040.00,1053,2022-06-01 19:33:31.277,2022-06-01 19:33:43.583
